Tab Name,Field Name,Input,Calculated,Dropdown,Data Type,Notes,Cell Ref
MF Market Rent,Unknown_Field_EW3401,No,Yes,No,f,,EW3401
MF Market Rent,Unknown_Field_FC3401,No,Yes,No,f,,FC3401
MF Market Rent,Unknown_Field_FD3401,No,Yes,No,f,,FD3401
MF Market Rent,Unknown_Field_FF3401,No,Yes,No,f,[PASS-THROUGH],FF3401
MF Market Rent,Unknown_Field_FJ3401,No,Yes,No,f,[PASS-THROUGH],FJ3401
MF Market Rent,Unknown_Field_FK3401,No,Yes,No,f,[PASS-THROUGH],FK3401
MF Market Rent,Unknown_Field_FQ3401,No,Yes,No,f,,FQ3401
MF Market Rent,Unknown_Field_FR3401,No,Yes,No,f,,FR3401
MF Market Rent,Unknown_Field_FT3401,No,Yes,No,f,,FT3401
MF Market Rent,Unknown_Field_FU3401,No,Yes,No,f,,FU3401
MF Market Rent,Unknown_Field_FV3401,No,Yes,No,f,,FV3401
MF Market Rent,Unknown_Field_GC3401,No,Yes,No,f,,GC3401
MF Market Rent,Unknown_Field_GF3401,No,Yes,No,f,,GF3401
MF Market Rent,Unknown_Field_GG3401,No,Yes,No,f,,GG3401
MF Market Rent,Unknown_Field_EU3402,No,Yes,No,f,,EU3402
MF Market Rent,Unknown_Field_EW3402,No,Yes,No,f,,EW3402
MF Market Rent,Unknown_Field_FC3402,No,Yes,No,f,,FC3402
MF Market Rent,Unknown_Field_FD3402,No,Yes,No,f,,FD3402
MF Market Rent,Unknown_Field_FF3402,No,Yes,No,f,[PASS-THROUGH],FF3402
MF Market Rent,Unknown_Field_FJ3402,No,Yes,No,f,[PASS-THROUGH],FJ3402
MF Market Rent,Unknown_Field_FK3402,No,Yes,No,f,[PASS-THROUGH],FK3402
MF Market Rent,Unknown_Field_FQ3402,No,Yes,No,f,,FQ3402
MF Market Rent,Unknown_Field_FR3402,No,Yes,No,f,,FR3402
MF Market Rent,Unknown_Field_FT3402,No,Yes,No,f,,FT3402
MF Market Rent,Unknown_Field_FU3402,No,Yes,No,f,,FU3402
MF Market Rent,Unknown_Field_FV3402,No,Yes,No,f,,FV3402
MF Market Rent,Unknown_Field_GC3402,No,Yes,No,f,,GC3402
MF Market Rent,Unknown_Field_GF3402,No,Yes,No,f,,GF3402
MF Market Rent,Unknown_Field_GG3402,No,Yes,No,f,,GG3402
MF Market Rent,Unknown_Field_EU3403,No,Yes,No,f,,EU3403
MF Market Rent,Unknown_Field_EW3403,No,Yes,No,f,,EW3403
MF Market Rent,Unknown_Field_FC3403,No,Yes,No,f,,FC3403
MF Market Rent,Unknown_Field_FD3403,No,Yes,No,f,,FD3403
MF Market Rent,Unknown_Field_FF3403,No,Yes,No,f,[PASS-THROUGH],FF3403
MF Market Rent,Unknown_Field_FJ3403,No,Yes,No,f,[PASS-THROUGH],FJ3403
MF Market Rent,Unknown_Field_FK3403,No,Yes,No,f,[PASS-THROUGH],FK3403
MF Market Rent,Unknown_Field_FQ3403,No,Yes,No,f,,FQ3403
MF Market Rent,Unknown_Field_FR3403,No,Yes,No,f,,FR3403
MF Market Rent,Unknown_Field_FT3403,No,Yes,No,f,,FT3403
MF Market Rent,Unknown_Field_FU3403,No,Yes,No,f,,FU3403
MF Market Rent,Unknown_Field_FV3403,No,Yes,No,f,,FV3403
MF Market Rent,Unknown_Field_GC3403,No,Yes,No,f,,GC3403
MF Market Rent,Unknown_Field_GF3403,No,Yes,No,f,,GF3403
MF Market Rent,Unknown_Field_GG3403,No,Yes,No,f,,GG3403
MF Market Rent,Unknown_Field_EU3404,No,Yes,No,f,,EU3404
MF Market Rent,Unknown_Field_EW3404,No,Yes,No,f,,EW3404
MF Market Rent,Unknown_Field_FC3404,No,Yes,No,f,,FC3404
MF Market Rent,Unknown_Field_FD3404,No,Yes,No,f,,FD3404
MF Market Rent,Unknown_Field_FF3404,No,Yes,No,f,[PASS-THROUGH],FF3404
MF Market Rent,Unknown_Field_FJ3404,No,Yes,No,f,[PASS-THROUGH],FJ3404
MF Market Rent,Unknown_Field_FK3404,No,Yes,No,f,[PASS-THROUGH],FK3404
MF Market Rent,Unknown_Field_FQ3404,No,Yes,No,f,,FQ3404
MF Market Rent,Unknown_Field_FR3404,No,Yes,No,f,,FR3404
MF Market Rent,Unknown_Field_FT3404,No,Yes,No,f,,FT3404
MF Market Rent,Unknown_Field_FU3404,No,Yes,No,f,,FU3404
MF Market Rent,Unknown_Field_FV3404,No,Yes,No,f,,FV3404
MF Market Rent,Unknown_Field_GC3404,No,Yes,No,f,,GC3404
MF Market Rent,Unknown_Field_GF3404,No,Yes,No,f,,GF3404
MF Market Rent,Unknown_Field_GG3404,No,Yes,No,f,,GG3404
MF Market Rent,Unknown_Field_EU3405,No,Yes,No,f,,EU3405
MF Market Rent,Unknown_Field_EW3405,No,Yes,No,f,,EW3405
MF Market Rent,Unknown_Field_FC3405,No,Yes,No,f,,FC3405
MF Market Rent,Unknown_Field_FD3405,No,Yes,No,f,,FD3405
MF Market Rent,Unknown_Field_FF3405,No,Yes,No,f,[PASS-THROUGH],FF3405
MF Market Rent,Unknown_Field_FJ3405,No,Yes,No,f,[PASS-THROUGH],FJ3405
MF Market Rent,Unknown_Field_FK3405,No,Yes,No,f,[PASS-THROUGH],FK3405
MF Market Rent,Unknown_Field_FQ3405,No,Yes,No,f,,FQ3405
MF Market Rent,Unknown_Field_FR3405,No,Yes,No,f,,FR3405
MF Market Rent,Unknown_Field_FT3405,No,Yes,No,f,,FT3405
MF Market Rent,Unknown_Field_FU3405,No,Yes,No,f,,FU3405
MF Market Rent,Unknown_Field_FV3405,No,Yes,No,f,,FV3405
MF Market Rent,Unknown_Field_GC3405,No,Yes,No,f,,GC3405
MF Market Rent,Unknown_Field_GF3405,No,Yes,No,f,,GF3405
MF Market Rent,Unknown_Field_GG3405,No,Yes,No,f,,GG3405
MF Market Rent,Unknown_Field_EU3406,No,Yes,No,f,,EU3406
MF Market Rent,Unknown_Field_EW3406,No,Yes,No,f,,EW3406
MF Market Rent,Unknown_Field_FC3406,No,Yes,No,f,,FC3406
MF Market Rent,Unknown_Field_FD3406,No,Yes,No,f,,FD3406
MF Market Rent,Unknown_Field_FF3406,No,Yes,No,f,[PASS-THROUGH],FF3406
MF Market Rent,Unknown_Field_FJ3406,No,Yes,No,f,[PASS-THROUGH],FJ3406
MF Market Rent,Unknown_Field_FK3406,No,Yes,No,f,[PASS-THROUGH],FK3406
MF Market Rent,Unknown_Field_FQ3406,No,Yes,No,f,,FQ3406
MF Market Rent,Unknown_Field_FR3406,No,Yes,No,f,,FR3406
MF Market Rent,Unknown_Field_FT3406,No,Yes,No,f,,FT3406
MF Market Rent,Unknown_Field_FU3406,No,Yes,No,f,,FU3406
MF Market Rent,Unknown_Field_FV3406,No,Yes,No,f,,FV3406
MF Market Rent,Unknown_Field_GC3406,No,Yes,No,f,,GC3406
MF Market Rent,Unknown_Field_GF3406,No,Yes,No,f,,GF3406
MF Market Rent,Unknown_Field_GG3406,No,Yes,No,f,,GG3406
MF Market Rent,Unknown_Field_EU3407,No,Yes,No,f,,EU3407
MF Market Rent,Unknown_Field_EW3407,No,Yes,No,f,,EW3407
MF Market Rent,Unknown_Field_FC3407,No,Yes,No,f,,FC3407
MF Market Rent,Unknown_Field_FD3407,No,Yes,No,f,,FD3407
MF Market Rent,Unknown_Field_FF3407,No,Yes,No,f,[PASS-THROUGH],FF3407
MF Market Rent,Unknown_Field_FJ3407,No,Yes,No,f,[PASS-THROUGH],FJ3407
MF Market Rent,Unknown_Field_FK3407,No,Yes,No,f,[PASS-THROUGH],FK3407
MF Market Rent,Unknown_Field_FQ3407,No,Yes,No,f,,FQ3407
MF Market Rent,Unknown_Field_FR3407,No,Yes,No,f,,FR3407
MF Market Rent,Unknown_Field_FT3407,No,Yes,No,f,,FT3407
MF Market Rent,Unknown_Field_FU3407,No,Yes,No,f,,FU3407
MF Market Rent,Unknown_Field_FV3407,No,Yes,No,f,,FV3407
MF Market Rent,Unknown_Field_GC3407,No,Yes,No,f,,GC3407
MF Market Rent,Unknown_Field_GF3407,No,Yes,No,f,,GF3407
MF Market Rent,Unknown_Field_GG3407,No,Yes,No,f,,GG3407
MF Market Rent,Unknown_Field_EU3408,No,Yes,No,f,,EU3408
MF Market Rent,Unknown_Field_EW3408,No,Yes,No,f,,EW3408
MF Market Rent,Unknown_Field_FC3408,No,Yes,No,f,,FC3408
MF Market Rent,Unknown_Field_FD3408,No,Yes,No,f,,FD3408
MF Market Rent,Unknown_Field_FF3408,No,Yes,No,f,[PASS-THROUGH],FF3408
MF Market Rent,Unknown_Field_FJ3408,No,Yes,No,f,[PASS-THROUGH],FJ3408
MF Market Rent,Unknown_Field_FK3408,No,Yes,No,f,[PASS-THROUGH],FK3408
MF Market Rent,Unknown_Field_FQ3408,No,Yes,No,f,,FQ3408
MF Market Rent,Unknown_Field_FR3408,No,Yes,No,f,,FR3408
MF Market Rent,Unknown_Field_FT3408,No,Yes,No,f,,FT3408
MF Market Rent,Unknown_Field_FU3408,No,Yes,No,f,,FU3408
MF Market Rent,Unknown_Field_FV3408,No,Yes,No,f,,FV3408
MF Market Rent,Unknown_Field_GC3408,No,Yes,No,f,,GC3408
MF Market Rent,Unknown_Field_GF3408,No,Yes,No,f,,GF3408
MF Market Rent,Unknown_Field_GG3408,No,Yes,No,f,,GG3408
MF Market Rent,Unknown_Field_EU3409,No,Yes,No,f,,EU3409
MF Market Rent,Unknown_Field_EW3409,No,Yes,No,f,,EW3409
MF Market Rent,Unknown_Field_FC3409,No,Yes,No,f,,FC3409
MF Market Rent,Unknown_Field_FD3409,No,Yes,No,f,,FD3409
MF Market Rent,Unknown_Field_FF3409,No,Yes,No,f,[PASS-THROUGH],FF3409
MF Market Rent,Unknown_Field_FJ3409,No,Yes,No,f,[PASS-THROUGH],FJ3409
MF Market Rent,Unknown_Field_FK3409,No,Yes,No,f,[PASS-THROUGH],FK3409
MF Market Rent,Unknown_Field_FQ3409,No,Yes,No,f,,FQ3409
MF Market Rent,Unknown_Field_FR3409,No,Yes,No,f,,FR3409
MF Market Rent,Unknown_Field_FT3409,No,Yes,No,f,,FT3409
MF Market Rent,Unknown_Field_FU3409,No,Yes,No,f,,FU3409
MF Market Rent,Unknown_Field_FV3409,No,Yes,No,f,,FV3409
MF Market Rent,Unknown_Field_GC3409,No,Yes,No,f,,GC3409
MF Market Rent,Unknown_Field_GF3409,No,Yes,No,f,,GF3409
MF Market Rent,Unknown_Field_GG3409,No,Yes,No,f,,GG3409
MF Market Rent,Unknown_Field_EU3410,No,Yes,No,f,,EU3410
MF Market Rent,Unknown_Field_EW3410,No,Yes,No,f,,EW3410
MF Market Rent,Unknown_Field_FC3410,No,Yes,No,f,,FC3410
MF Market Rent,Unknown_Field_FD3410,No,Yes,No,f,,FD3410
MF Market Rent,Unknown_Field_FF3410,No,Yes,No,f,[PASS-THROUGH],FF3410
MF Market Rent,Unknown_Field_FJ3410,No,Yes,No,f,[PASS-THROUGH],FJ3410
MF Market Rent,Unknown_Field_FK3410,No,Yes,No,f,[PASS-THROUGH],FK3410
MF Market Rent,Unknown_Field_FQ3410,No,Yes,No,f,,FQ3410
MF Market Rent,Unknown_Field_FR3410,No,Yes,No,f,,FR3410
MF Market Rent,Unknown_Field_FT3410,No,Yes,No,f,,FT3410
MF Market Rent,Unknown_Field_FU3410,No,Yes,No,f,,FU3410
MF Market Rent,Unknown_Field_FV3410,No,Yes,No,f,,FV3410
MF Market Rent,Unknown_Field_GC3410,No,Yes,No,f,,GC3410
MF Market Rent,Unknown_Field_GF3410,No,Yes,No,f,,GF3410
MF Market Rent,Unknown_Field_GG3410,No,Yes,No,f,,GG3410
MF Market Rent,Unknown_Field_EU3411,No,Yes,No,f,,EU3411
MF Market Rent,Unknown_Field_EW3411,No,Yes,No,f,,EW3411
MF Market Rent,Unknown_Field_FC3411,No,Yes,No,f,,FC3411
MF Market Rent,Unknown_Field_FD3411,No,Yes,No,f,,FD3411
MF Market Rent,Unknown_Field_FF3411,No,Yes,No,f,[PASS-THROUGH],FF3411
MF Market Rent,Unknown_Field_FJ3411,No,Yes,No,f,[PASS-THROUGH],FJ3411
MF Market Rent,Unknown_Field_FK3411,No,Yes,No,f,[PASS-THROUGH],FK3411
MF Market Rent,Unknown_Field_FQ3411,No,Yes,No,f,,FQ3411
MF Market Rent,Unknown_Field_FR3411,No,Yes,No,f,,FR3411
MF Market Rent,Unknown_Field_FT3411,No,Yes,No,f,,FT3411
MF Market Rent,Unknown_Field_FU3411,No,Yes,No,f,,FU3411
MF Market Rent,Unknown_Field_FV3411,No,Yes,No,f,,FV3411
MF Market Rent,Unknown_Field_GC3411,No,Yes,No,f,,GC3411
MF Market Rent,Unknown_Field_GF3411,No,Yes,No,f,,GF3411
MF Market Rent,Unknown_Field_GG3411,No,Yes,No,f,,GG3411
MF Market Rent,Unknown_Field_EU3412,No,Yes,No,f,,EU3412
MF Market Rent,Unknown_Field_EW3412,No,Yes,No,f,,EW3412
MF Market Rent,Unknown_Field_FC3412,No,Yes,No,f,,FC3412
MF Market Rent,Unknown_Field_FD3412,No,Yes,No,f,,FD3412
MF Market Rent,Unknown_Field_FF3412,No,Yes,No,f,[PASS-THROUGH],FF3412
MF Market Rent,Unknown_Field_FJ3412,No,Yes,No,f,[PASS-THROUGH],FJ3412
MF Market Rent,Unknown_Field_FK3412,No,Yes,No,f,[PASS-THROUGH],FK3412
MF Market Rent,Unknown_Field_FQ3412,No,Yes,No,f,,FQ3412
MF Market Rent,Unknown_Field_FR3412,No,Yes,No,f,,FR3412
MF Market Rent,Unknown_Field_FT3412,No,Yes,No,f,,FT3412
MF Market Rent,Unknown_Field_FU3412,No,Yes,No,f,,FU3412
MF Market Rent,Unknown_Field_FV3412,No,Yes,No,f,,FV3412
MF Market Rent,Unknown_Field_GC3412,No,Yes,No,f,,GC3412
MF Market Rent,Unknown_Field_GF3412,No,Yes,No,f,,GF3412
MF Market Rent,Unknown_Field_GG3412,No,Yes,No,f,,GG3412
MF Market Rent,Unknown_Field_EU3413,No,Yes,No,f,,EU3413
MF Market Rent,Unknown_Field_EW3413,No,Yes,No,f,,EW3413
MF Market Rent,Unknown_Field_FC3413,No,Yes,No,f,,FC3413
MF Market Rent,Unknown_Field_FD3413,No,Yes,No,f,,FD3413
MF Market Rent,Unknown_Field_FF3413,No,Yes,No,f,[PASS-THROUGH],FF3413
MF Market Rent,Unknown_Field_FJ3413,No,Yes,No,f,[PASS-THROUGH],FJ3413
MF Market Rent,Unknown_Field_FK3413,No,Yes,No,f,[PASS-THROUGH],FK3413
MF Market Rent,Unknown_Field_FQ3413,No,Yes,No,f,,FQ3413
MF Market Rent,Unknown_Field_FR3413,No,Yes,No,f,,FR3413
MF Market Rent,Unknown_Field_FT3413,No,Yes,No,f,,FT3413
MF Market Rent,Unknown_Field_FU3413,No,Yes,No,f,,FU3413
MF Market Rent,Unknown_Field_FV3413,No,Yes,No,f,,FV3413
MF Market Rent,Unknown_Field_GC3413,No,Yes,No,f,,GC3413
MF Market Rent,Unknown_Field_GF3413,No,Yes,No,f,,GF3413
MF Market Rent,Unknown_Field_GG3413,No,Yes,No,f,,GG3413
MF Market Rent,Unknown_Field_EU3414,No,Yes,No,f,,EU3414
MF Market Rent,Unknown_Field_EW3414,No,Yes,No,f,,EW3414
MF Market Rent,Unknown_Field_FC3414,No,Yes,No,f,,FC3414
MF Market Rent,Unknown_Field_FD3414,No,Yes,No,f,,FD3414
MF Market Rent,Unknown_Field_FF3414,No,Yes,No,f,[PASS-THROUGH],FF3414
MF Market Rent,Unknown_Field_FJ3414,No,Yes,No,f,[PASS-THROUGH],FJ3414
MF Market Rent,Unknown_Field_FK3414,No,Yes,No,f,[PASS-THROUGH],FK3414
MF Market Rent,Unknown_Field_FQ3414,No,Yes,No,f,,FQ3414
MF Market Rent,Unknown_Field_FR3414,No,Yes,No,f,,FR3414
MF Market Rent,Unknown_Field_FT3414,No,Yes,No,f,,FT3414
MF Market Rent,Unknown_Field_FU3414,No,Yes,No,f,,FU3414
MF Market Rent,Unknown_Field_FV3414,No,Yes,No,f,,FV3414
MF Market Rent,Unknown_Field_GC3414,No,Yes,No,f,,GC3414
MF Market Rent,Unknown_Field_GF3414,No,Yes,No,f,,GF3414
MF Market Rent,Unknown_Field_GG3414,No,Yes,No,f,,GG3414
MF Market Rent,Unknown_Field_EU3415,No,Yes,No,f,,EU3415
MF Market Rent,Unknown_Field_EW3415,No,Yes,No,f,,EW3415
MF Market Rent,Unknown_Field_FC3415,No,Yes,No,f,,FC3415
MF Market Rent,Unknown_Field_FD3415,No,Yes,No,f,,FD3415
MF Market Rent,Unknown_Field_FF3415,No,Yes,No,f,[PASS-THROUGH],FF3415
MF Market Rent,Unknown_Field_FJ3415,No,Yes,No,f,[PASS-THROUGH],FJ3415
MF Market Rent,Unknown_Field_FK3415,No,Yes,No,f,[PASS-THROUGH],FK3415
MF Market Rent,Unknown_Field_FQ3415,No,Yes,No,f,,FQ3415
MF Market Rent,Unknown_Field_FR3415,No,Yes,No,f,,FR3415
MF Market Rent,Unknown_Field_FT3415,No,Yes,No,f,,FT3415
MF Market Rent,Unknown_Field_FU3415,No,Yes,No,f,,FU3415
MF Market Rent,Unknown_Field_FV3415,No,Yes,No,f,,FV3415
MF Market Rent,Unknown_Field_GC3415,No,Yes,No,f,,GC3415
MF Market Rent,Unknown_Field_GF3415,No,Yes,No,f,,GF3415
MF Market Rent,Unknown_Field_GG3415,No,Yes,No,f,,GG3415
MF Market Rent,Unknown_Field_EU3416,No,Yes,No,f,,EU3416
MF Market Rent,Unknown_Field_EW3416,No,Yes,No,f,,EW3416
MF Market Rent,Unknown_Field_FC3416,No,Yes,No,f,,FC3416
MF Market Rent,Unknown_Field_FD3416,No,Yes,No,f,,FD3416
MF Market Rent,Unknown_Field_FF3416,No,Yes,No,f,[PASS-THROUGH],FF3416
MF Market Rent,Unknown_Field_FJ3416,No,Yes,No,f,[PASS-THROUGH],FJ3416
MF Market Rent,Unknown_Field_FK3416,No,Yes,No,f,[PASS-THROUGH],FK3416
MF Market Rent,Unknown_Field_FQ3416,No,Yes,No,f,,FQ3416
MF Market Rent,Unknown_Field_FR3416,No,Yes,No,f,,FR3416
MF Market Rent,Unknown_Field_FT3416,No,Yes,No,f,,FT3416
MF Market Rent,Unknown_Field_FU3416,No,Yes,No,f,,FU3416
MF Market Rent,Unknown_Field_FV3416,No,Yes,No,f,,FV3416
MF Market Rent,Unknown_Field_GC3416,No,Yes,No,f,,GC3416
MF Market Rent,Unknown_Field_GF3416,No,Yes,No,f,,GF3416
MF Market Rent,Unknown_Field_GG3416,No,Yes,No,f,,GG3416
MF Market Rent,Unknown_Field_EU3417,No,Yes,No,f,,EU3417
MF Market Rent,Unknown_Field_EW3417,No,Yes,No,f,,EW3417
MF Market Rent,Unknown_Field_FC3417,No,Yes,No,f,,FC3417
MF Market Rent,Unknown_Field_FD3417,No,Yes,No,f,,FD3417
MF Market Rent,Unknown_Field_FF3417,No,Yes,No,f,[PASS-THROUGH],FF3417
MF Market Rent,Unknown_Field_FJ3417,No,Yes,No,f,[PASS-THROUGH],FJ3417
MF Market Rent,Unknown_Field_FK3417,No,Yes,No,f,[PASS-THROUGH],FK3417
MF Market Rent,Unknown_Field_FQ3417,No,Yes,No,f,,FQ3417
MF Market Rent,Unknown_Field_FR3417,No,Yes,No,f,,FR3417
MF Market Rent,Unknown_Field_FT3417,No,Yes,No,f,,FT3417
MF Market Rent,Unknown_Field_FU3417,No,Yes,No,f,,FU3417
MF Market Rent,Unknown_Field_FV3417,No,Yes,No,f,,FV3417
MF Market Rent,Unknown_Field_GC3417,No,Yes,No,f,,GC3417
MF Market Rent,Unknown_Field_GF3417,No,Yes,No,f,,GF3417
MF Market Rent,Unknown_Field_GG3417,No,Yes,No,f,,GG3417
MF Market Rent,Unknown_Field_EU3418,No,Yes,No,f,,EU3418
MF Market Rent,Unknown_Field_EW3418,No,Yes,No,f,,EW3418
MF Market Rent,Unknown_Field_FC3418,No,Yes,No,f,,FC3418
MF Market Rent,Unknown_Field_FD3418,No,Yes,No,f,,FD3418
MF Market Rent,Unknown_Field_FF3418,No,Yes,No,f,[PASS-THROUGH],FF3418
MF Market Rent,Unknown_Field_FJ3418,No,Yes,No,f,[PASS-THROUGH],FJ3418
MF Market Rent,Unknown_Field_FK3418,No,Yes,No,f,[PASS-THROUGH],FK3418
MF Market Rent,Unknown_Field_FQ3418,No,Yes,No,f,,FQ3418
MF Market Rent,Unknown_Field_FR3418,No,Yes,No,f,,FR3418
MF Market Rent,Unknown_Field_FT3418,No,Yes,No,f,,FT3418
MF Market Rent,Unknown_Field_FU3418,No,Yes,No,f,,FU3418
MF Market Rent,Unknown_Field_FV3418,No,Yes,No,f,,FV3418
MF Market Rent,Unknown_Field_GC3418,No,Yes,No,f,,GC3418
MF Market Rent,Unknown_Field_GF3418,No,Yes,No,f,,GF3418
MF Market Rent,Unknown_Field_GG3418,No,Yes,No,f,,GG3418
MF Market Rent,Unknown_Field_EU3419,No,Yes,No,f,,EU3419
MF Market Rent,Unknown_Field_EW3419,No,Yes,No,f,,EW3419
MF Market Rent,Unknown_Field_FC3419,No,Yes,No,f,,FC3419
MF Market Rent,Unknown_Field_FD3419,No,Yes,No,f,,FD3419
MF Market Rent,Unknown_Field_FF3419,No,Yes,No,f,[PASS-THROUGH],FF3419
MF Market Rent,Unknown_Field_FJ3419,No,Yes,No,f,[PASS-THROUGH],FJ3419
MF Market Rent,Unknown_Field_FK3419,No,Yes,No,f,[PASS-THROUGH],FK3419
MF Market Rent,Unknown_Field_FQ3419,No,Yes,No,f,,FQ3419
MF Market Rent,Unknown_Field_FR3419,No,Yes,No,f,,FR3419
MF Market Rent,Unknown_Field_FT3419,No,Yes,No,f,,FT3419
MF Market Rent,Unknown_Field_FU3419,No,Yes,No,f,,FU3419
MF Market Rent,Unknown_Field_FV3419,No,Yes,No,f,,FV3419
MF Market Rent,Unknown_Field_GC3419,No,Yes,No,f,,GC3419
MF Market Rent,Unknown_Field_GF3419,No,Yes,No,f,,GF3419
MF Market Rent,Unknown_Field_GG3419,No,Yes,No,f,,GG3419
MF Market Rent,Unknown_Field_EU3420,No,Yes,No,f,,EU3420
MF Market Rent,Unknown_Field_EW3420,No,Yes,No,f,,EW3420
MF Market Rent,Unknown_Field_FC3420,No,Yes,No,f,,FC3420
MF Market Rent,Unknown_Field_FD3420,No,Yes,No,f,,FD3420
MF Market Rent,Unknown_Field_FF3420,No,Yes,No,f,[PASS-THROUGH],FF3420
MF Market Rent,Unknown_Field_FJ3420,No,Yes,No,f,[PASS-THROUGH],FJ3420
MF Market Rent,Unknown_Field_FK3420,No,Yes,No,f,[PASS-THROUGH],FK3420
MF Market Rent,Unknown_Field_FQ3420,No,Yes,No,f,,FQ3420
MF Market Rent,Unknown_Field_FR3420,No,Yes,No,f,,FR3420
MF Market Rent,Unknown_Field_FT3420,No,Yes,No,f,,FT3420
MF Market Rent,Unknown_Field_FU3420,No,Yes,No,f,,FU3420
MF Market Rent,Unknown_Field_FV3420,No,Yes,No,f,,FV3420
MF Market Rent,Unknown_Field_GC3420,No,Yes,No,f,,GC3420
MF Market Rent,Unknown_Field_GF3420,No,Yes,No,f,,GF3420
MF Market Rent,Unknown_Field_GG3420,No,Yes,No,f,,GG3420
MF Market Rent,Unknown_Field_EU3421,No,Yes,No,f,,EU3421
MF Market Rent,Unknown_Field_EW3421,No,Yes,No,f,,EW3421
MF Market Rent,Unknown_Field_FC3421,No,Yes,No,f,,FC3421
MF Market Rent,Unknown_Field_FD3421,No,Yes,No,f,,FD3421
MF Market Rent,Unknown_Field_FF3421,No,Yes,No,f,[PASS-THROUGH],FF3421
MF Market Rent,Unknown_Field_FJ3421,No,Yes,No,f,[PASS-THROUGH],FJ3421
MF Market Rent,Unknown_Field_FK3421,No,Yes,No,f,[PASS-THROUGH],FK3421
MF Market Rent,Unknown_Field_FQ3421,No,Yes,No,f,,FQ3421
MF Market Rent,Unknown_Field_FR3421,No,Yes,No,f,,FR3421
MF Market Rent,Unknown_Field_FT3421,No,Yes,No,f,,FT3421
MF Market Rent,Unknown_Field_FU3421,No,Yes,No,f,,FU3421
MF Market Rent,Unknown_Field_FV3421,No,Yes,No,f,,FV3421
MF Market Rent,Unknown_Field_GC3421,No,Yes,No,f,,GC3421
MF Market Rent,Unknown_Field_GF3421,No,Yes,No,f,,GF3421
MF Market Rent,Unknown_Field_GG3421,No,Yes,No,f,,GG3421
MF Market Rent,Unknown_Field_EU3422,No,Yes,No,f,,EU3422
MF Market Rent,Unknown_Field_EW3422,No,Yes,No,f,,EW3422
MF Market Rent,Unknown_Field_FC3422,No,Yes,No,f,,FC3422
MF Market Rent,Unknown_Field_FD3422,No,Yes,No,f,,FD3422
MF Market Rent,Unknown_Field_FF3422,No,Yes,No,f,[PASS-THROUGH],FF3422
MF Market Rent,Unknown_Field_FJ3422,No,Yes,No,f,[PASS-THROUGH],FJ3422
MF Market Rent,Unknown_Field_FK3422,No,Yes,No,f,[PASS-THROUGH],FK3422
MF Market Rent,Unknown_Field_FQ3422,No,Yes,No,f,,FQ3422
MF Market Rent,Unknown_Field_FR3422,No,Yes,No,f,,FR3422
MF Market Rent,Unknown_Field_FT3422,No,Yes,No,f,,FT3422
MF Market Rent,Unknown_Field_FU3422,No,Yes,No,f,,FU3422
MF Market Rent,Unknown_Field_FV3422,No,Yes,No,f,,FV3422
MF Market Rent,Unknown_Field_GC3422,No,Yes,No,f,,GC3422
MF Market Rent,Unknown_Field_GF3422,No,Yes,No,f,,GF3422
MF Market Rent,Unknown_Field_GG3422,No,Yes,No,f,,GG3422
MF Market Rent,Unknown_Field_EU3423,No,Yes,No,f,,EU3423
MF Market Rent,Unknown_Field_EW3423,No,Yes,No,f,,EW3423
MF Market Rent,Unknown_Field_FC3423,No,Yes,No,f,,FC3423
MF Market Rent,Unknown_Field_FD3423,No,Yes,No,f,,FD3423
MF Market Rent,Unknown_Field_FF3423,No,Yes,No,f,[PASS-THROUGH],FF3423
MF Market Rent,Unknown_Field_FJ3423,No,Yes,No,f,[PASS-THROUGH],FJ3423
MF Market Rent,Unknown_Field_FK3423,No,Yes,No,f,[PASS-THROUGH],FK3423
MF Market Rent,Unknown_Field_FQ3423,No,Yes,No,f,,FQ3423
MF Market Rent,Unknown_Field_FR3423,No,Yes,No,f,,FR3423
MF Market Rent,Unknown_Field_FT3423,No,Yes,No,f,,FT3423
MF Market Rent,Unknown_Field_FU3423,No,Yes,No,f,,FU3423
MF Market Rent,Unknown_Field_FV3423,No,Yes,No,f,,FV3423
MF Market Rent,Unknown_Field_GC3423,No,Yes,No,f,,GC3423
MF Market Rent,Unknown_Field_GF3423,No,Yes,No,f,,GF3423
MF Market Rent,Unknown_Field_GG3423,No,Yes,No,f,,GG3423
MF Market Rent,Unknown_Field_EU3424,No,Yes,No,f,,EU3424
MF Market Rent,Unknown_Field_EW3424,No,Yes,No,f,,EW3424
MF Market Rent,Unknown_Field_FC3424,No,Yes,No,f,,FC3424
MF Market Rent,Unknown_Field_FD3424,No,Yes,No,f,,FD3424
MF Market Rent,Unknown_Field_FF3424,No,Yes,No,f,[PASS-THROUGH],FF3424
MF Market Rent,Unknown_Field_FJ3424,No,Yes,No,f,[PASS-THROUGH],FJ3424
MF Market Rent,Unknown_Field_FK3424,No,Yes,No,f,[PASS-THROUGH],FK3424
MF Market Rent,Unknown_Field_FQ3424,No,Yes,No,f,,FQ3424
MF Market Rent,Unknown_Field_FR3424,No,Yes,No,f,,FR3424
MF Market Rent,Unknown_Field_FT3424,No,Yes,No,f,,FT3424
MF Market Rent,Unknown_Field_FU3424,No,Yes,No,f,,FU3424
