Tab Name,Field Name,Dropdown Values,Cell Ref
Sales Grid,Price Per SF,CompHeaders,CH465
Sales Grid,Price Per RA,CompHeaders,CI465
Sales Grid,Price Per Unit,CompHeaders,CJ465
Sales Grid,Year Built,CompHeaders,CK465
Sales Grid,Condition,CompHeaders,CL465
Sales Grid,No. of Stories,CompHeaders,CM465
Sales Grid,PGI,CompHeaders,CN465
Sales Grid,EGIM,CompHeaders,CO465
Sales Grid,Net Operating Income Per SF,CompHeaders,CP465
Sales Grid,Net Operating Income Per SF,CompHeaders,CQ465
Sales Grid,Net Operating Income Per SF,CompHeaders,CR465
Sales Grid,Row Display,CompHeaders,CD466
Sales Grid,City,CompHeaders,CE466
Sales Grid,Grantee,CompHeaders,CF466
Sales Grid,Date,CompHeaders,CG466
Sales Grid,GBA,CompHeaders,CH466
Sales Grid,Rentable Area,CompHeaders,CI466
Sales Grid,No. of Units,CompHeaders,CJ466
Sales Grid,Construction,CompHeaders,CK466
Sales Grid,Parking Spaces,CompHeaders,CL466
Sales Grid,Building Class,CompHeaders,CM466
Sales Grid,Occupancy,CompHeaders,CN466
Sales Grid,Expense Ratio,CompHeaders,CO466
Sales Grid,Cap Rate,CompHeaders,CP466
Sales Grid,Cap Rate,CompHeaders,CQ466
Sales Grid,Row Display,"""Show,Hide""",CA467
Sales Grid,1st Row,"""Show,Hide""",CA489
Sales Grid,Hide,"""Show,Hide""",CA490
Sales Grid,1st Row,"""Show,Hide""",CA491
Sales Grid,Hide,"""Show,Hide""",CA492
Sales Grid,1st Row,"""Show,Hide""",CA493
Sales Grid,Hide,"""Show,Hide""",CA494
Sales Grid,1st Row,"""Show,Hide""",CA495
Sales Grid,Hide,"""Show,Hide""",CA496
Sales Grid,Customize,"""Show,Hide""",CY505
Sales Grid,Show,"""Show,Hide""",CZ505
Sales Grid,Hide,"""Show,Hide""",DA505
Sales Grid,Hide,"""Show,Hide""",DB505
Sales Grid,Hide,"""Show,Hide""",DC505
Sales Grid,Show,"""Show,Hide""",DD505
Sales Grid,Hide,"""Show,Hide""",DE505
Sales Grid,Hide,"""Show,Hide""",DF505
Sales Grid,Hide,"""Show,Hide""",DG505
Sales Grid,Show,"""Show,Hide""",DH505
Sales Grid,Hide,"""Show,Hide""",DI505
Sales Grid,Hide,"""Show,Hide""",DJ505
Sales Grid,Hide,"""Show,Hide""",DK505
Sales Grid,Show,"""Show,Hide""",DL505
Sales Grid,Hide,"""Show,Hide""",DM505
Sales Grid,Hide,"""Show,Hide""",DN505
Sales Grid,Hide,"""Show,Hide""",DO505
Sales Grid,Hide,"""Show,Hide""",DP505
Sales Grid,Hide,"""Show,Hide""",DQ505
Sales Grid,Hide,"""Show,Hide""",DR505
Sales Grid,Hide,"""Show,Hide""",DS505
Sales Grid,Hide,"""Show,Hide""",DT505
Sales Grid,Hide,"""Show,Hide""",DU505
Sales Grid,Hide,"""Show,Hide""",DV505
Sales Grid,Hide,"""Show,Hide""",DW505
Sales Grid,Hide,"""Show,Hide""",DX505
Sales Grid,Hide,"""Show,Hide""",DY505
Sales Grid,Hide,"""Show,Hide""",DZ505
Sales Grid,Hide,"""Show,Hide""",EA505
Sales Grid,Hide,"""Show,Hide""",EB505
Sales Grid,Hide,"""Show,Hide""",EC505
Sales Grid,Hide,"""Show,Hide""",ED505
Sales Grid,Hide,"""Show,Hide""",EE505
Sales Grid,Hide,"""Show,Hide""",EF505
Sales Grid,Hide,"""Show,Hide""",EG505
Sales Grid,Hide,"""Show,Hide""",EH505
Sales Grid,Hide,"""Show,Hide""",EI505
Sales Grid,Hide,"""Show,Hide""",EJ505
Sales Grid,Hide,"""Show,Hide""",EK505
Sales Grid,Hide,"""Show,Hide""",EL505
Sales Grid,Hide,"""Show,Hide""",EM505
Sales Grid,Hide,"""Show,Hide""",EN505
Sales Grid,Hide,"""Show,Hide""",EO505
Sales Grid,Hide,"""Show,Hide""",EP505
Sales Grid,Hide,"""Show,Hide""",EQ505
Sales Grid,Hide,"""Show,Hide""",ER505
Sales Grid,Hide,"""Show,Hide""",ES505
Sales Grid,Hide,"""Show,Hide""",ET505
Sales Grid,Hide,"""Show,Hide""",EU505
Sales Grid,Hide,"""Show,Hide""",EV505
Sales Grid,Toggle Display,"""Show,Hide""",CV508
Sales Grid,Show,CompHeaders,CX508
Sales Grid,Show,"""Show,Hide""",CV509
Sales Grid,Show,CompHeaders,CX509
Sales Grid,Show,"""Show,Hide""",CV510
Sales Grid,Hide,CompHeaders,CX510
Sales Grid,Hide,"""Show,Hide""",CV511
Sales Grid,Show,CompHeaders,CX511
Sales Grid,Show,"""Show,Hide""",CV512
Sales Grid,Show,CompHeaders,CX512
Sales Grid,Show,"""Show,Hide""",CV513
Sales Grid,Show,CompHeaders,CX513
Sales Grid,Show,"""Show,Hide""",CV514
Sales Grid,Show,CompHeaders,CX514
Sales Grid,Show,"""Show,Hide""",CV515
Sales Grid,Hide,"""Show,Hide""",CV516
Sales Grid,Hide,"""Show,Hide""",CV517
Sales Grid,Hide,"""Show,Hide""",CV518
Sales Grid,Hide,"""Show,Hide""",CV519
Sales Grid,Hide,"""Show,Hide""",CV520
Sales Grid,Hide,"""Show,Hide""",CV521
Sales Grid,Hide,"""Show,Hide""",CV522
Sales Grid,Hide,"""Show,Hide""",CV523
Sales Grid,Hide,"""Show,Hide""",CV524
Sales Grid,Hide,"""Show,Hide""",CV525
Sales Grid,Hide,"""Show,Hide""",CV526
Sales Grid,Hide,"""Show,Hide""",CV527
Sales Grid,Hide,"""Show,Hide""",CV528
Sales Grid,Hide,"""Show,Hide""",CV529
Sales Grid,Hide,"""Show,Hide""",CV530
Sales Grid,Hide,"""Show,Hide""",CV531
Sales Grid,Hide,"""Show,Hide""",CV532
Sales Grid,Hide,"""Show,Hide""",CV533
Sales Grid,Hide,"""Show,Hide""",CV534
Sales Grid,Hide,"""Show,Hide""",CV535
Sales Grid,Hide,"""Show,Hide""",CV536
Sales Grid,Hide,"""Show,Hide""",CV537
Sales Grid,Hide,"""Show,Hide""",CV538
Sales Grid,Hide,"""Show,Hide""",CV539
Sales Grid,Hide,"""Show,Hide""",CV540
Sales Grid,Hide,"""Show,Hide""",CV541
Sales Grid,Hide,"""Show,Hide""",CV542
Sales Grid,Hide,"""Show,Hide""",CV543
Sales Grid,Hide,"""Show,Hide""",CV544
Sales Grid,Hide,"""Show,Hide""",CV545
Sales Grid,Hide,"""Show,Hide""",CV546
Sales Grid,Hide,"""Show,Hide""",CV547
Sales Grid,Hide,"""Show,Hide""",CV548
Sales Grid,Hide,"""Show,Hide""",CV549
Sales Grid,Hide,"""Show,Hide""",CV550
Sales Grid,Hide,"""Show,Hide""",CV551
Sales Grid,Hide,"""Show,Hide""",CV552
Sales Grid,Hide,"""Show,Hide""",CV553
Sales Grid,Hide,"""Show,Hide""",CV554
Sales Grid,Hide,"""Show,Hide""",CV555
Sales Grid,Hide,"""Show,Hide""",CV556
Sales Grid,Hide,"""Show,Hide""",CV557
Sales Grid,Hide,"""Show,Hide""",CV558
Sales Grid,Unknown_Field_FF564,"""Show,Hide""",FF564
Sales Grid,Unknown_Field_FG564,"""Show,Hide""",FG564
Sales Grid,Unknown_Field_FH564,"""Show,Hide""",FH564
Sales Grid,Unknown_Field_FI564,"""Show,Hide""",FI564
Sales Grid,Unknown_Field_FJ564,"""Show,Hide""",FJ564
Sales Grid,Unknown_Field_FK564,"""Show,Hide""",FK564
Sales Grid,Unknown_Field_FL564,"""Show,Hide""",FL564
Sales Grid,Unknown_Field_FM564,"""Show,Hide""",FM564
Sales Grid,Unknown_Field_FN564,"""Show,Hide""",FN564
Sales Grid,Unknown_Field_FO564,"""Show,Hide""",FO564
Sales Grid,Toggle,"""Show,Hide""",FA569
Sales Grid,Show,"""Show,Hide""",FA570
Sales Grid,Show,"""Show,Hide""",FA571
Sales Grid,Show,"""Show,Hide""",FA572
Sales Grid,Show,"""Show,Hide""",FA573
Sales Grid,Show,"""Show,Hide""",FA574
Sales Grid,Show,"""Show,Hide""",FA575
Sales Grid,Show,"""Show,Hide""",FA576
Sales Grid,Show,"""Show,Hide""",FA577
Sales Grid,Show,"""Show,Hide""",FA578
Sales Grid,Show,"""Show,Hide""",FA579
Sales Grid,Show,"""Show,Hide""",FA580
Sales Grid,Show,"""Show,Hide""",FA581
Sales Grid,Show,"""Show,Hide""",FA582
Sales Grid,Show,"""Show,Hide""",FA583
Sales Grid,Show,"""Show,Hide""",FA584
Sales Grid,Show,"""Show,Hide""",FA585
Sales Grid,Show,"""Show,Hide""",FA586
Sales Grid,Show,"""Show,Hide""",FA587
Sales Grid,Show,"""Show,Hide""",FA588
Sales Grid,Show,"""Show,Hide""",FA589
Sales Grid,Show,"""Show,Hide""",FA590
Sales Grid,Show,"""Show,Hide""",FA591
Sales Grid,Show,"""Show,Hide""",FA592
Sales Grid,Show,"""Show,Hide""",FA593
Sales Grid,Show,"""Show,Hide""",FA594
Sales Grid,Show,"""Show,Hide""",FA595
Sales Grid,Show,"""Show,Hide""",FA596
Sales Grid,Show,"""Show,Hide""",FA597
Sales Grid,Show,"""Show,Hide""",FA598
Sales Grid,Show,"""Show,Hide""",FA599
Sales Grid,Show,"""Show,Hide""",FA600
Sales Grid,Show,"""Show,Hide""",FA601
Sales Grid,Hide,"""Show,Hide""",FA602
Sales Grid,Hide,"""Show,Hide""",FA603
Sales Grid,Hide,"""Show,Hide""",FA604
Sales Grid,Comparison to Subject,List21,FF605
Sales Grid,Similar,List21,FG605
Sales Grid,Similar,List21,FH605
Sales Grid,Similar,List21,FI605
Sales Grid,Similar,List21,FJ605
Sales Grid,Similar,List21,FK605
Sales Grid,Similar,List21,FL605
Sales Grid,Similar,List21,FM605
Sales Grid,Similar,List21,FN605
Sales Grid,Similar,List21,FO605
Sales Grid,Hide,"""Show,Hide""",FA608
Sales Grid,Show,"""Show,Hide""",FA609
Sales Grid,Show,"""Show,Hide""",FA610
Sales Grid,Show,"""Show,Hide""",FA611
Sales Grid,Show,"""Show,Hide""",FA612
Sales Grid,Show,"""Show,Hide""",FA613
Sales Grid,Show,"""Show,Hide""",FA614
Sales Grid,Show,"""Show,Hide""",FA615
Sales Grid,Show,"""Show,Hide""",FA616
Sales Grid,Show,"""Show,Hide""",FA617
Sales Grid,Show,"""Show,Hide""",FA618
Sales Grid,Show,"""Show,Hide""",FA619
Sales Grid,Show,"""Show,Hide""",FA620
Sales Grid,Show,"""Show,Hide""",FA621
Sales Grid,Show,"""Show,Hide""",FA622
Sales Grid,Show,"""Show,Hide""",FA623
Sales Grid,Show,"""Show,Hide""",FA624
Sales Grid,Show,"""Show,Hide""",FA625
Sales Grid,Show,"""Show,Hide""",FA626
Sales Grid,Show,"""Show,Hide""",FA627
Sales Grid,Show,"""Show,Hide""",FA628
Sales Grid,Show,"""Show,Hide""",FA629
Sales Grid,Show,"""Show,Hide""",FA630
Sales Grid,Show,"""Show,Hide""",FA631
Sales Grid,Show,"""Show,Hide""",FA632
Sales Grid,Show,"""Show,Hide""",FA633
Sales Grid,Show,"""Show,Hide""",FA634
Sales Grid,Show,"""Show,Hide""",FA635
Sales Grid,Hide,"""Show,Hide""",FA636
Sales Grid,Comparison to Subject,List21,FF637
Sales Grid,Similar,List21,FG637
Sales Grid,Similar,List21,FH637
Sales Grid,Similar,List21,FI637
Sales Grid,Similar,List21,FJ637
Sales Grid,Similar,List21,FK637
Sales Grid,Similar,List21,FL637
Sales Grid,Similar,List21,FM637
Sales Grid,Similar,List21,FN637
Sales Grid,Similar,List21,FO637
Sales Grid,Hide,"""Show,Hide""",FA638
Sales Grid,Hide,"""Show,Hide""",FA639
Sales Grid,Hide,"""Show,Hide""",FA640
Sales Grid,Hide,"""Show,Hide""",FA641
Sales Grid,Hide,"""Show,Hide""",FA642
Sales Grid,Hide,"""Show,Hide""",FA643
Sales Grid,Step 3. Choose a default display for empty Database fields,"""NA,' ,'--,""",FY654
Sales Grid,Comparable 1,CompHeaders,FW666
Sales Grid,ID,CompHeaders,FW667
Sales Grid,Address,CompHeaders,FW668
Sales Grid,City,CompHeaders,FW669
Sales Grid,State,CompHeaders,FW670
Sales Grid,Zip,CompHeaders,FW671
Sales Grid,County,CompHeaders,FW672
Sales Grid,Transaction,CompHeaders,FW684
Sales Grid,ID,CompHeaders,FY684
Sales Grid,ID,CompHeaders,FW685
Sales Grid,Address,CompHeaders,FY685
Sales Grid,Address,CompHeaders,FW686
Sales Grid,City,CompHeaders,FY686
Sales Grid,City,CompHeaders,FW687
Sales Grid,State,CompHeaders,FY687
Sales Grid,State,CompHeaders,FW688
Sales Grid,Tax ID,CompHeaders,FY688
Sales Grid,Tax ID,CompHeaders,FW689
Sales Grid,Grantor,CompHeaders,FY689
Sales Grid,Grantor,CompHeaders,FW690
Sales Grid,Grantee,CompHeaders,FY690
Sales Grid,Grantee,CompHeaders,FW691
Sales Grid,Legal Description,CompHeaders,FY691
Sales Grid,Legal Description,CompHeaders,FW692
Sales Grid,Book/Page or Reference Doc,CompHeaders,FY692
Sales Grid,Book/Page or Reference Doc,CompHeaders,FW693
Sales Grid,Sale Verification Source,"""Land, Site""",FW694
Sales Grid,Site,CompHeaders,FW695
Sales Grid,Acres,CompHeaders,FY695
Sales Grid,Acres,CompHeaders,FW696
Sales Grid,Land SF,CompHeaders,FY696
Sales Grid,Land SF,CompHeaders,FW697
Sales Grid,Road Frontage,CompHeaders,FY697
Sales Grid,Road Frontage,CompHeaders,FW698
Sales Grid,Shape,CompHeaders,FY698
Sales Grid,Shape,CompHeaders,FW699
Sales Grid,Utilities,CompHeaders,FY699
Sales Grid,Utilities,CompHeaders,FW700
Sales Grid,Corner,"""Improvements, Building, Improvements & Cash Flow, Improvements & Financial Data""",FW701
Sales Grid,Improvements & Financial Data,CompHeaders,FW702
Sales Grid,GBA,CompHeaders,FY702
Sales Grid,GBA,CompHeaders,FW703
Sales Grid,Rentable Area,CompHeaders,FY703
Sales Grid,Rentable Area,CompHeaders,FW704
Sales Grid,No. of Buildings,CompHeaders,FY704
Sales Grid,No. of Buildings,CompHeaders,FW705
Sales Grid,No. of Stories,CompHeaders,FY705
Sales Grid,No. of Stories,CompHeaders,FW706
Sales Grid,No. of Units,CompHeaders,FY706
Sales Grid,No. of Units,CompHeaders,FW707
Sales Grid,Year Built,CompHeaders,FY707
Sales Grid,Year Built,CompHeaders,FW708
Sales Grid,Renovations,CompHeaders,FY708
Sales Grid,Renovations,CompHeaders,FW709
Sales Grid,Condition,CompHeaders,FY709
Sales Grid,Office,CompHeaders,FW711
Sales Grid,No Of Office Units,CompHeaders,FW712
Sales Grid,Office GBA,CompHeaders,FY712
Sales Grid,Office GBA,CompHeaders,FW713
Sales Grid,Usable Area,CompHeaders,FY713
Sales Grid,Usable Area,CompHeaders,FW714
Sales Grid,Percent Office,CompHeaders,FY714
Sales Grid,Percent Office,CompHeaders,FW715
Sales Grid,Building Class,CompHeaders,FY715
Sales Grid,Retail / SC,CompHeaders,FW717
Sales Grid,Property Type,CompHeaders,FY717
Sales Grid,Property Type,CompHeaders,FW718
Sales Grid,No Of Retail Units,CompHeaders,FY718
Sales Grid,No Of Retail Units,CompHeaders,FW719
Sales Grid,Retail GBA,CompHeaders,FY719
Sales Grid,Retail GBA,CompHeaders,FW720
Sales Grid,GLA,CompHeaders,FY720
Sales Grid,Parking Ratio GBA,CompHeaders,FY721
Sales Grid,GLA,CompHeaders,FW722
Sales Grid,Percent Retail,CompHeaders,FY722
Sales Grid,Industrial / OW,CompHeaders,FW723
Sales Grid,No Of Industrial Units,CompHeaders,FY723
Sales Grid,No Of Industrial Units,CompHeaders,FW724
Sales Grid,Industrial GBA,CompHeaders,FY724
Sales Grid,Industrial GBA,CompHeaders,FW725
Sales Grid,Column Spacing,CompHeaders,FY725
Sales Grid,Column Spacing,CompHeaders,FW726
Sales Grid,No. of Truck Doors,CompHeaders,FY726
Sales Grid,No. of Truck Doors,CompHeaders,FW727
Sales Grid,Typical Bay Depth,CompHeaders,FY727
Sales Grid,Typical Bay Depth,CompHeaders,FW728
Sales Grid,Cooling,CompHeaders,FY728
Sales Grid,MF,CompHeaders,FW729
Sales Grid,Property Type,CompHeaders,FY729
Sales Grid,Property Type,CompHeaders,FW730
Sales Grid,Project Style,CompHeaders,FY730
Sales Grid,Project Style,CompHeaders,FW731
Sales Grid,Multifamily Project Amenities,CompHeaders,FW732
Sales Grid,SH,CompHeaders,FW733
Sales Grid,No. of Beds,CompHeaders,FY733
Sales Grid,No. of Beds,CompHeaders,FW734
Sales Grid,Medicaid Percentage,CompHeaders,FY734
Sales Grid,Medicaid Percentage,CompHeaders,FW735
Sales Grid,Medicare Percentage,CompHeaders,FY735
Sales Grid,Medicare Percentage,CompHeaders,FW736
Sales Grid,VA Percentage,CompHeaders,FY736
Sales Grid,VA Percentage,CompHeaders,FW737
Sales Grid,Private Pay Percentage,CompHeaders,FY737
Sales Grid,Private Pay Percentage,CompHeaders,FW738
Sales Grid,Other Percentage,CompHeaders,FY738
Sales Grid,L & H,CompHeaders,FW739
Sales Grid,No. of Rooms,CompHeaders,FY739
Sales Grid,No. of Rooms,CompHeaders,FW740
Sales Grid,ADR,CompHeaders,FY740
Sales Grid,ADR,CompHeaders,FW741
Sales Grid,Product Segment,CompHeaders,FY741
Sales Grid,No. of Rooms/BR/Bath,"""SF,Meters""",GC743
Sales Grid,Averages,"""Comments,Sale Comments""",FW756
Sales Grid,Averages,"""Comments,Sale Comments""",FW861
Sales Grid,Averages,"""Comments,Sale Comments""",FW966
Sales Grid,Averages,"""Comments,Sale Comments""",FW1071
Sales Grid,Averages,"""Comments,Sale Comments""",FW1176
Sales Grid,Averages,"""Comments,Sale Comments""",FW1281
Sales Grid,Averages,"""Comments,Sale Comments""",FW1386
Sales Grid,Averages,"""Comments,Sale Comments""",FW1491
Sales Grid,Averages,"""Comments,Sale Comments""",FW1596
Sales Grid,Averages,"""Comments,Sale Comments""",FW1701
Sales Approach,Unknown_Field_F7,ShowHideAutoDD,F7
Sales Approach,Auto,ShowHideAutoDD,F8
Sales Approach,Auto,ShowHideAutoDD,F9
Sales Approach,Auto,ShowHideAutoDD,F10
Sales Approach,Auto,ShowHideAutoDD,F11
Sales Approach,Auto,ShowHideAutoDD,F12
Sales Approach,Auto,ShowHideAutoDD,F13
Sales Approach,Auto,ShowHideAutoDD,F14
Sales Approach,Auto,ShowHideAutoDD,F15
Sales Approach,Auto,ShowHideAutoDD,F16
Sales Approach,Auto,ShowHideAutoDD,F17
Sales Approach,Auto,ShowHideAutoDD,F18
Sales Approach,Auto,ShowHideAutoDD,F19
Sales Approach,Auto,ShowHideAutoDD,F20
Sales Approach,Auto,ShowHideAutoDD,F21
Sales Approach,VeryHidden,CompHeaders,AC29
Sales Approach,Name,CompHeaders,AF29
Sales Approach,Year Built,CompHeaders,AG29
Sales Approach,Year Built,CompHeaders,AH29
Sales Approach,Year Built,CompHeaders,AI29
Sales Approach,Year Built,CompHeaders,AJ29
Sales Approach,TOS Weighted Avg. Lease Term,CompHeaders,AK29
Sales Approach,No. of Units,CompHeaders,AL29
Sales Approach,Price,CompHeaders,AM29
Sales Approach,PVA EBITDA,CompHeaders,AN29
Sales Approach,TOS Cap Rate,CompHeaders,AO29
Sales Approach,VeryHidden,CompHeaders,AC30
Sales Approach,Address,CompHeaders,AD30
Sales Approach,Date,CompHeaders,AF30
Sales Approach,Renovations,CompHeaders,AH30
Sales Approach,Renovations,CompHeaders,AI30
Sales Approach,PVA Hotel RevPAR,CompHeaders,AO30
Sales Approach,Date,ShowHideAutoDD,AD34
Sales Approach,Show,ShowHideAutoDD,AG34
Sales Approach,Auto,ShowHideAutoDD,AI34
Sales Approach,Auto,ShowHideAutoDD,AJ34
Sales Approach,Auto,ShowHideAutoDD,AK34
Sales Approach,Auto,ShowHideAutoDD,AM34
Sales Approach,Auto,ShowHideAutoDD,AO34
Sales Approach,Auto,"""TTM,Year 1,Deflated Stabilized Base Year,Deflated Stabilized As Is,Deflated Stabilized Year 1""",AM35
Sales Approach,Map Type,MapType,AV37
Sales Approach,Unknown_Field_Y78,ShowHideDD,Y78
Sales Approach,Label,MapMarkerLabel,AD85
Sales Approach,Size,MapMarkerSize,AF85
Sales Approach,normal,MapMarkerSize,AG85
Sales Approach,normal,MapMarkerColor,AH85
Sales Approach,red,MapMarkerColor,AI85
Sales Approach,red,"""Yes,No""",AJ85
Sales Approach,Label,MapMarkerLabel,AD86
Sales Approach,normal,MapMarkerSize,AF86
Sales Approach,normal,MapMarkerSize,AG86
Sales Approach,normal,MapMarkerColor,AH86
Sales Approach,red,MapMarkerColor,AI86
Sales Approach,red,"""Yes,No""",AJ86
Sales Approach,Label,MapMarkerLabel,AD87
Sales Approach,normal,MapMarkerSize,AF87
Sales Approach,normal,MapMarkerSize,AG87
Sales Approach,normal,MapMarkerColor,AH87
Sales Approach,red,MapMarkerColor,AI87
Sales Approach,red,"""Yes,No""",AJ87
Sales Approach,Label,MapMarkerLabel,AD88
Sales Approach,normal,MapMarkerSize,AF88
Sales Approach,normal,MapMarkerSize,AG88
Sales Approach,normal,MapMarkerColor,AH88
Sales Approach,red,MapMarkerColor,AI88
Sales Approach,red,"""Yes,No""",AJ88
Sales Approach,Label,MapMarkerLabel,AD89
Sales Approach,normal,MapMarkerSize,AF89
Sales Approach,normal,MapMarkerSize,AG89
Sales Approach,normal,MapMarkerColor,AH89
Sales Approach,red,MapMarkerColor,AI89
Sales Approach,red,"""Yes,No""",AJ89
Sales Approach,Label,MapMarkerLabel,AD90
Sales Approach,normal,MapMarkerSize,AF90
Sales Approach,normal,MapMarkerSize,AG90
Sales Approach,normal,MapMarkerColor,AH90
Sales Approach,red,MapMarkerColor,AI90
Sales Approach,red,"""Yes,No""",AJ90
Sales Approach,Unknown_Field_AD91,MapMarkerLabel,AD91
Sales Approach,normal,MapMarkerSize,AF91
Sales Approach,normal,MapMarkerSize,AG91
Sales Approach,normal,MapMarkerColor,AH91
Sales Approach,blue,MapMarkerColor,AI91
Sales Approach,blue,"""Yes,No""",AJ91
Sales Approach,Unknown_Field_BJ97,ShowHideAutoDD,BJ97
Sales Approach,Unknown_Field_BE101,ShowHideAutoDD,BE101
Sales Approach,Auto,ShowHideAutoDD,BE102
Sales Approach,Auto,ShowHideAutoDD,BE103
Sales Approach,Auto,ShowHideAutoDD,BE104
Sales Approach,Auto,ShowHideAutoDD,BE105
Sales Approach,Auto,ShowHideAutoDD,BE106
Sales Approach,Auto,ShowHideAutoDD,BE107
Sales Approach,Auto,ShowHideAutoDD,BE108
Sales Approach,Auto,ShowHideAutoDD,BE109
Sales Approach,Auto,ShowHideAutoDD,BE110
Sales Approach,Auto,ShowHideAutoDD,BE111
Sales Approach,Auto,ShowHideAutoDD,BE112
Sales Approach,Auto,ShowHideAutoDD,BE113
Sales Approach,Auto,ShowHideAutoDD,BE114
Sales Approach,Auto,ShowHideAutoDD,BE115
Sales Approach,Auto,ShowHideAutoDD,BE116
Sales Approach,Auto,ShowHideAutoDD,BE117
Sales Approach,Auto,ShowHideAutoDD,BE118
Sales Approach,Auto,ShowHideAutoDD,BE119
Sales Approach,Auto,ShowHideAutoDD,BE120
Sales Approach,Unknown_Field_FU136,ShowHideAutoDD,FU136
Sales Approach,Auto,ShowHideAutoDD,FV136
Sales Approach,Auto,ShowHideAutoDD,FW136
Sales Approach,Auto,ShowHideAutoDD,FX136
Sales Approach,Auto,ShowHideAutoDD,FY136
Sales Approach,Auto,ShowHideAutoDD,FZ136
Sales Approach,Auto,ShowHideAutoDD,GA136
Sales Approach,Auto,ShowHideAutoDD,GB136
Sales Approach,Auto,ShowHideAutoDD,GC136
Sales Approach,Auto,ShowHideAutoDD,GD136
Sales Approach,Auto,ShowHideAutoDD,GE136
Sales Approach,Auto,ShowHideAutoDD,GF136
Sales Approach,Auto,ShowHideAutoDD,GG136
Sales Approach,Auto,ShowHideAutoDD,GH136
Sales Approach,Auto,ShowHideAutoDD,GI136
Sales Approach,Auto,ShowHideAutoDD,GJ136
Sales Approach,Auto,ShowHideAutoDD,GK136
Sales Approach,Auto,ShowHideAutoDD,GL136
Sales Approach,Auto,ShowHideAutoDD,GM136
Sales Approach,Auto,ShowHideAutoDD,GN136
Sales Approach,Auto,ShowHideAutoDD,GO136
Sales Approach,Auto,ShowHideAutoDD,GP136
Sales Approach,Auto,ShowHideAutoDD,GQ136
Sales Approach,Auto,ShowHideAutoDD,GR136
Sales Approach,Auto,ShowHideAutoDD,GS136
Sales Approach,Auto,ShowHideAutoDD,GT136
Sales Approach,Auto,ShowHideAutoDD,GU136
Sales Approach,Auto,ShowHideAutoDD,GV136
Sales Approach,Auto,ShowHideAutoDD,GW136
Sales Approach,Auto,ShowHideAutoDD,GX136
Sales Approach,Auto,ShowHideAutoDD,GY136
Sales Approach,Auto,ShowHideAutoDD,GZ136
Sales Approach,Auto,ShowHideAutoDD,HA136
Sales Approach,Auto,ShowHideAutoDD,HB136
Sales Approach,Auto,ShowHideAutoDD,HC136
Sales Approach,Auto,ShowHideAutoDD,HD136
Sales Approach,Auto,ShowHideAutoDD,HE136
Sales Approach,Auto,ShowHideAutoDD,HF136
Sales Approach,Auto,ShowHideAutoDD,HG136
Sales Approach,Auto,ShowHideAutoDD,HH136
Sales Approach,Auto,ShowHideAutoDD,HI136
Sales Approach,Auto,ShowHideAutoDD,HJ136
Sales Approach,Auto,ShowHideAutoDD,HK136
Sales Approach,Auto,ShowHideAutoDD,HL136
Sales Approach,Auto,ShowHideAutoDD,HM136
Sales Approach,Auto,ShowHideAutoDD,HN136
Sales Approach,Auto,ShowHideAutoDD,HO136
Sales Approach,Auto,ShowHideAutoDD,HP136
Sales Approach,Auto,ShowHideAutoDD,HQ136
Sales Approach,Auto,ShowHideAutoDD,HR136
Sales Approach,Auto,ShowHideAutoDD,HS136
Sales Approach,Auto,ShowHideAutoDD,HT136
Sales Approach,Auto,ShowHideAutoDD,HU136
Sales Approach,Auto,ShowHideAutoDD,HV136
Sales Approach,Auto,ShowHideAutoDD,HW136
Sales Approach,Auto,ShowHideAutoDD,HX136
Sales Approach,Auto,ShowHideAutoDD,HY136
Sales Approach,Auto,ShowHideAutoDD,HZ136
Sales Approach,Auto,ShowHideAutoDD,IA136
Sales Approach,Auto,ShowHideAutoDD,IB136
Sales Approach,Auto,ShowHideAutoDD,IC136
Sales Approach,Auto,ShowHideAutoDD,ID136
Sales Approach,Auto,ShowHideAutoDD,IE136
Sales Approach,Auto,ShowHideAutoDD,IF136
Sales Approach,Auto,ShowHideAutoDD,IG136
Sales Approach,Auto,ShowHideAutoDD,IH136
Sales Approach,Auto,ShowHideAutoDD,II136
Sales Approach,Auto,ShowHideAutoDD,IJ136
Sales Approach,Auto,ShowHideAutoDD,IK136
Sales Approach,Auto,ShowHideAutoDD,IL136
Sales Approach,Auto,ShowHideAutoDD,IM136
Sales Approach,Auto,ShowHideAutoDD,IN136
Sales Approach,Auto,ShowHideAutoDD,IO136
Sales Approach,Auto,ShowHideAutoDD,IP136
Sales Approach,Auto,ShowHideAutoDD,IQ136
Sales Approach,Auto,ShowHideAutoDD,IR136
Sales Approach,Auto,ShowHideAutoDD,IS136
Sales Approach,Auto,ShowHideAutoDD,IT136
Sales Approach,Auto,ShowHideAutoDD,IU136
Sales Approach,Auto,ShowHideAutoDD,IV136
Sales Approach,Auto,ShowHideAutoDD,IW136
Sales Approach,Auto,ShowHideAutoDD,IX136
Sales Approach,Auto,ShowHideAutoDD,IY136
Sales Approach,Auto,ShowHideAutoDD,IZ136
Sales Approach,Auto,ShowHideAutoDD,JA136
Sales Approach,Auto,ShowHideAutoDD,JB136
Sales Approach,Auto,ShowHideAutoDD,JC136
Sales Approach,Auto,ShowHideAutoDD,JD136
